
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
8.9981 3.59924 3.14934 17.57 13.8192 8.79687 
CV Recruit
0.52098 
Alternative 1 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2034  0 0.246587 0.30933 0.0535205 0.0535205 0.0535205 0.0535205 7.63278e-16 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 42.4457 11.3144 10.4574 24.5232 24.5232 24.5232 24.5232 6.75016e-14 
2022 42.4457 11.3144 10.4574 24.482 24.9966 25.1152 26.1567 0.559126 
2023 42.4457 11.3144 10.4574 24.1082 25.1629 25.3332 27.0481 0.995248 
2024 42.4457 11.3144 10.4574 23.4606 25.0899 25.2931 27.7345 1.38332 
2025 42.4457 11.3144 10.4574 21.846 23.8923 24.0826 27.0967 1.6869 
2026 42.4457 11.3144 10.4574 20.2274 22.6912 22.9313 26.3026 1.9249 
2027 42.4457 11.3144 10.4574 18.8861 21.6563 21.9021 25.5155 2.08355 
2028 42.4457 11.3144 10.4574 17.7368 20.7883 21.0093 24.7877 2.19392 
2029 42.4457 11.3144 10.4574 16.8932 20.0601 20.2505 24.1 2.25286 
2030 42.4457 11.3144 10.4574 16.3592 19.4138 19.6415 23.6907 2.29393 
2031 42.4457 11.3144 10.4574 15.679 18.8208 19.1179 23.3123 2.3413 
2032 42.4457 11.3144 10.4574 15.1926 18.4654 18.6813 22.9051 2.34412 
2033 42.4457 11.3144 10.4574 14.8056 18.1141 18.2867 22.4935 2.34321 
2034 42.4457 11.3144 10.4574 14.4444 17.7371 17.9725 21.9799 2.33701 
Alternative 5 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 1.54552 1.6832 0.0019 0.0019 0.0019 0.0019 1.86483e-17 
