
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
58.5604 23.4242 20.4962 53.5802 42.2067 46.2803 
CV Recruit
0.519108 
Alternative 1 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2024 58.5604 23.4242 20.4962 37.075 37.9488 38.0966 39.5557 0.844425 
2025 58.5604 23.4242 20.4962 28.7198 30.8303 31.1615 34.5425 1.96506 
2026 58.5604 23.4242 20.4962 22.3564 26.114 26.5398 32.3134 3.27377 
2027 58.5604 23.4242 20.4962 18.8501 23.3434 24.0012 31.0222 4.0663 
2028 58.5604 23.4242 20.4962 17.5259 22.1133 22.7811 30.1694 4.05431 
2029 58.5604 23.4242 20.4962 16.9665 21.5628 22.1674 29.2017 3.89429 
2030 58.5604 23.4242 20.4962 16.5557 21.3457 21.8362 28.9945 3.7888 
2031 58.5604 23.4242 20.4962 16.6095 21.1022 21.6825 28.548 3.71578 
2032 58.5604 23.4242 20.4962 16.6852 21.0296 21.6446 28.1608 3.67524 
2033 58.5604 23.4242 20.4962 16.7758 21.0355 21.6483 28.5802 3.68296 
2034 58.5604 23.4242 20.4962 16.5762 21.034 21.6313 28.6302 3.67596 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.358161 0.48695 0.00782077 0.00782077 0.00782077 0.00782077 1.43982e-16 
2022  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 3.05248e-11 
2023  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 1.31764e-09 
2024  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 7.99361e-15 
2025  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 7.99361e-15 
2026  0 0.358161 0.48695 0.463585 0.48695 0.484127 0.48695 0.00856168 
2027  0 0.358161 0.48695 0.386858 0.485184 0.459008 0.48695 0.0365341 
2028  0 0.358161 0.48695 0.357881 0.458266 0.443898 0.48695 0.0463187 
2029  0 0.358161 0.48695 0.345641 0.44622 0.43659 0.48695 0.050486 
2030  0 0.358161 0.48695 0.336652 0.441467 0.432521 0.48695 0.051997 
2031  0 0.358161 0.48695 0.337829 0.436139 0.430494 0.48695 0.0515518 
2032  0 0.358161 0.48695 0.339485 0.434551 0.429808 0.48695 0.0508976 
2033  0 0.358161 0.48695 0.341468 0.43468 0.429916 0.48695 0.0511146 
2034  0 0.358161 0.48695 0.3371 0.434647 0.429786 0.48695 0.0513672 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 242.174 63.8815 58.9802 118.749 118.749 118.749 118.749 2.17426e-12 
2022 242.174 63.8815 58.9802 121.981 124.21 124.722 129.222 2.41644 
2023 242.174 63.8815 58.9802 99.8201 104.644 105.466 113.133 4.62303 
2024 242.174 63.8815 58.9802 79.3518 87.2259 88.2521 99.9895 6.77268 
2025 242.174 63.8815 58.9802 64.1788 74.4913 75.5418 90.6158 8.62453 
2026 242.174 63.8815 58.9802 53.5757 66.1956 67.561 85.3328 10.091 
2027 242.174 63.8815 58.9802 47.7157 61.8954 63.189 82.0794 10.7631 
2028 242.174 63.8815 58.9802 45.7318 60.1592 61.0896 79.5347 10.6278 
2029 242.174 63.8815 58.9802 45.1359 58.8437 60.0613 77.7521 10.3516 
2030 242.174 63.8815 58.9802 44.9912 58.4694 59.6584 77.4167 10.2193 
2031 242.174 63.8815 58.9802 45.379 57.7196 59.4489 77.8697 10.2271 
2032 242.174 63.8815 58.9802 44.9025 57.9818 59.3471 77.755 10.1071 
2033 242.174 63.8815 58.9802 44.5887 58.0125 59.1187 77.0472 10.0139 
2034 242.174 63.8815 58.9802 44.4331 57.5258 58.9233 76.3455 9.9143 
Alternative 7 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 8.44107 9.15256 0.392 0.392 0.392 0.392 5.27356e-15 
2022  0 8.44107 9.15256 18.8265 18.8268 18.8269 18.8276 0.000370064 
2023  0 8.44107 9.15256 19.2 19.2049 19.2058 19.2153 0.00512367 
2024  0 8.44107 9.15256 22.1159 22.1649 22.1744 22.2655 0.0506267 
2025  0 8.44107 9.15256 16.561 16.7915 16.8322 17.2437 0.23081 
2026  0 8.44107 9.15256 11.9198 12.9183 13.0839 14.8213 0.987798 
2027  0 8.44107 9.15256 7.53685 10.7612 10.7745 14.1872 2.18337 
2028  0 8.44107 9.15256 6.26894 9.30239 9.57257 13.8048 2.42925 
2029  0 8.44107 9.15256 5.73303 8.68296 9.01363 13.1086 2.35602 
2030  0 8.44107 9.15256 5.4716 8.44015 8.71538 12.7422 2.30361 
2031  0 8.44107 9.15256 5.34887 8.27717 8.56004 12.6388 2.24613 
2032  0 8.44107 9.15256 5.38533 8.17019 8.50937 12.4566 2.21072 
2033  0 8.44107 9.15256 5.45696 8.16066 8.50445 12.4303 2.18686 
2034  0 8.44107 9.15256 5.39423 8.22272 8.52454 12.51 2.22175 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 58.5604 23.4242 20.4962 46.2803 46.2803 46.2803 46.2803 2.27374e-13 
2022 58.5604 23.4242 20.4962 53.363 53.4064 53.4163 53.504 0.0470492 
2023 58.5604 23.4242 20.4962 48.9098 49.1537 49.1977 49.6379 0.2466 
2024 58.5604 23.4242 20.4962 41.7822 42.656 42.8038 44.263 0.844425 
2025 58.5604 23.4242 20.4962 31.3461 33.4566 33.7878 37.1688 1.96506 
2026 58.5604 23.4242 20.4962 23.7883 27.5459 27.9717 33.7452 3.27377 
2027 58.5604 23.4242 20.4962 19.4691 24.1134 24.7445 31.7922 4.10095 
2028 58.5604 23.4242 20.4962 17.7577 22.4488 23.1181 30.5796 4.11104 
2029 58.5604 23.4242 20.4962 17.0656 21.6992 22.3141 29.4187 3.9327 
2030 58.5604 23.4242 20.4962 16.5908 21.395 21.8985 29.0408 3.80897 
2031 58.5604 23.4242 20.4962 16.6243 21.1244 21.7081 28.6079 3.7251 
2032 58.5604 23.4242 20.4962 16.6891 21.034 21.6547 28.1798 3.67934 
2033 58.5604 23.4242 20.4962 16.7757 21.0372 21.6521 28.5869 3.68475 
2034 58.5604 23.4242 20.4962 16.5762 21.0349 21.6327 28.6361 3.67675 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.358161 0.48695 0.00782077 0.00782077 0.00782077 0.00782077 1.43982e-16 
2022  0 0.358161 0.48695 0.358161 0.358161 0.358161 0.358161 3.03554e-11 
2023  0 0.358161 0.48695 0.358161 0.358161 0.358161 0.358161 8.96238e-10 
2024  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 7.99361e-15 
2025  0 0.358161 0.48695 0.48695 0.48695 0.48695 0.48695 7.99361e-15 
2026  0 0.358161 0.48695 0.48695 0.48695 0.486705 0.48695 0.00226077 
2027  0 0.358161 0.48695 0.400402 0.48695 0.466307 0.48695 0.031393 
2028  0 0.358161 0.48695 0.362953 0.465607 0.447861 0.48695 0.0446144 
2029  0 0.358161 0.48695 0.347809 0.449204 0.438351 0.48695 0.0498533 
2030  0 0.358161 0.48695 0.337419 0.442546 0.433283 0.48695 0.0517618 
2031  0 0.358161 0.48695 0.338152 0.436626 0.430815 0.48695 0.051472 
2032  0 0.358161 0.48695 0.339569 0.434646 0.429929 0.48695 0.0508655 
2033  0 0.358161 0.48695 0.341465 0.434716 0.429962 0.48695 0.0511048 
2034  0 0.358161 0.48695 0.337099 0.434666 0.429801 0.48695 0.0513639 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 242.174 63.8815 58.9802 118.749 118.749 118.749 118.749 2.17426e-12 
2022 242.174 63.8815 58.9802 121.981 124.21 124.722 129.222 2.41644 
2023 242.174 63.8815 58.9802 105.12 109.944 110.766 118.433 4.6232 
2024 242.174 63.8815 58.9802 87.6789 95.5567 96.5826 108.324 6.77474 
2025 242.174 63.8815 58.9802 68.798 79.1102 80.1628 95.2372 8.62639 
2026 242.174 63.8815 58.9802 56.083 68.7054 70.0684 87.8492 10.0925 
2027 242.174 63.8815 58.9802 48.9979 63.2386 64.4871 83.4224 10.8103 
2028 242.174 63.8815 58.9802 46.1789 60.778 61.677 80.2494 10.7001 
2029 242.174 63.8815 58.9802 45.2916 59.0804 60.316 78.1286 10.3956 
2030 242.174 63.8815 58.9802 45.0642 58.5736 59.766 77.4969 10.2407 
2031 242.174 63.8815 58.9802 45.3965 57.8081 59.4931 77.8884 10.2364 
2032 242.174 63.8815 58.9802 44.9084 57.9927 59.3645 77.8091 10.1112 
2033 242.174 63.8815 58.9802 44.6001 58.0116 59.1254 77.0722 10.0156 
2034 242.174 63.8815 58.9802 44.4342 57.5263 58.9257 76.3484 9.91501 
